log_id,user_id,username,login_time,logout_time,ip_address,device_type,status,branch_name,role
656,202,sarayoung,2025-09-05 16:09:12,2025-09-06 00:09:12,57.163.33.29,Mobile,SUCCESS,Lagos,Ops
657,198,russellwilliams,2025-02-20 16:43:08,2025-02-20 17:43:08,76.117.59.130,Mobile,SUCCESS,Abuja,Teller
658,100,johnsonjoshua,2025-06-09 08:43:54,2025-06-09 10:43:54,50.120.115.68,Mobile,SUCCESS,Abuja,Teller
659,113,janetwilliams,2025-09-24 12:01:36,2025-09-24 16:01:36,92.210.155.40,Mobile,SUCCESS,Kano,Ops
660,136,teresa28,2025-05-22 16:20:49,2025-05-22 18:20:49,184.243.120.198,Mobile,SUCCESS,Kano,Ops
661,135,ryan70,2025-02-28 08:39:35,2025-02-28 12:39:35,172.243.83.49,Mobile,SUCCESS,Port Harcourt,IT
662,134,kayla51,2025-03-14 12:36:15,2025-03-14 17:36:15,70.48.7.138,Mobile,SUCCESS,Port Harcourt,Security
663,106,lisa02,2025-03-08 08:30:57,2025-03-08 10:30:57,53.179.146.208,Mobile,SUCCESS,Gusau,Teller
664,154,ilewis,2025-07-20 10:45:38,2025-07-20 18:45:38,3.118.97.132,Mobile,SUCCESS,Lagos,IT
665,204,vjohnson,2025-04-12 16:05:59,2025-04-13 00:05:59,182.94.174.162,Desktop,SUCCESS,Gusau,Security
666,112,maria95,2025-08-22 12:43:41,2025-08-22 20:43:41,153.176.83.114,Mobile,SUCCESS,Kano,Ops
667,118,jacqueline19,2025-11-12 12:58:23,2025-11-12 18:58:23,8.185.144.3,Mobile,SUCCESS,Abuja,Security
668,103,robinsonwilliam,2025-02-03 15:07:22,2025-02-03 18:07:22,85.80.137.247,Mobile,SUCCESS,Lagos,Ops
669,165,gabrieltucker,2025-02-22 14:52:45,2025-02-22 20:52:45,167.79.211.61,Desktop,SUCCESS,Lagos,Security
670,151,adrianzimmerman,2025-10-30 14:15:39,2025-10-30 17:15:39,106.60.138.253,Mobile,SUCCESS,Abuja,Teller
671,143,spenceamanda,2025-04-17 17:27:50,,52.98.203.200,Mobile,FAILED,Port Harcourt,Ops
672,122,perezantonio,2025-12-06 09:47:59,2025-12-06 17:47:59,108.201.169.242,Desktop,SUCCESS,Port Harcourt,Security
673,141,john39,2025-10-12 09:52:28,2025-10-12 16:52:28,159.89.165.199,Desktop,SUCCESS,Port Harcourt,Teller
674,187,sarah12,2025-11-02 14:20:31,2025-11-02 15:20:31,147.47.196.199,Desktop,SUCCESS,Kano,Ops
675,213,beverlyterrell,2025-10-25 08:48:09,2025-10-25 16:48:09,16.136.74.59,Mobile,SUCCESS,Abuja,Security
676,125,ithomas,2025-04-16 13:19:36,2025-04-16 18:19:36,39.3.194.247,Mobile,SUCCESS,Ibadan,IT
677,111,dudleynicholas,2025-10-26 08:39:32,2025-10-26 11:39:32,192.115.176.254,Mobile,SUCCESS,Gusau,IT
678,215,samuel81,2025-10-09 08:00:45,2025-10-09 14:00:45,160.109.37.145,Desktop,SUCCESS,Lagos,Teller
679,130,hernandezernest,2025-08-10 17:25:40,2025-08-11 00:25:40,144.254.115.90,Mobile,SUCCESS,Abuja,Security
680,169,uhorton,2025-04-19 10:30:08,2025-04-19 17:30:08,194.233.1.23,Mobile,SUCCESS,Abuja,Ops
681,136,teresa28,2025-12-10 10:08:00,2025-12-10 11:08:00,191.95.214.34,Desktop,SUCCESS,Ibadan,Security
682,184,david51,2025-08-12 10:05:08,2025-08-12 17:05:08,110.21.66.118,Mobile,SUCCESS,Ibadan,Security
683,179,sarah35,2025-04-03 15:32:27,2025-04-03 23:32:27,107.224.9.128,Mobile,SUCCESS,Lagos,Ops
684,123,richard13,2025-08-06 17:00:36,2025-08-06 21:00:36,71.8.135.58,Mobile,SUCCESS,Abuja,IT
685,104,hoffmanjennifer,2025-01-20 17:30:45,2025-01-21 01:30:45,99.135.63.58,Desktop,SUCCESS,Kano,IT
686,159,brownjessica,2025-09-22 09:33:56,2025-09-22 13:33:56,41.177.12.189,Mobile,SUCCESS,Ibadan,Teller
687,187,sarah12,2025-11-21 16:51:37,2025-11-21 17:51:37,45.12.143.177,Mobile,SUCCESS,Port Harcourt,Teller
688,160,wrightjames,2025-08-21 16:57:30,2025-08-21 22:57:30,62.46.200.169,Mobile,SUCCESS,Lagos,IT
689,137,harrellkenneth,2025-03-27 08:44:59,2025-03-27 13:44:59,209.254.53.83,Mobile,SUCCESS,Gusau,Security
690,174,brianromero,2025-03-28 17:03:42,,141.69.22.36,Desktop,FAILED,Lagos,Security
691,110,cassandra07,2025-03-06 16:04:54,2025-03-06 21:04:54,3.233.218.21,Desktop,SUCCESS,Port Harcourt,IT
692,135,ryan70,2025-05-12 08:47:07,2025-05-12 11:47:07,13.5.33.112,Mobile,SUCCESS,Lagos,Ops
693,133,tasha01,2025-12-25 11:31:11,2025-12-25 12:31:11,202.235.89.4,Mobile,SUCCESS,Gusau,Ops
694,176,richarddavid,2025-03-20 15:48:26,2025-03-20 19:48:26,218.244.87.201,Mobile,SUCCESS,Ibadan,Ops
695,126,julieryan,2025-10-23 13:03:41,2025-10-23 15:03:41,6.29.105.235,Desktop,SUCCESS,Kano,Security
696,151,adrianzimmerman,2025-09-01 12:30:47,,140.78.14.93,Desktop,FAILED,Abuja,Security
697,160,wrightjames,2025-05-15 10:33:55,2025-05-15 15:33:55,202.142.217.237,Mobile,SUCCESS,Abuja,IT
698,167,nicholasgalloway,2025-12-16 08:06:58,2025-12-16 14:06:58,2.230.67.139,Mobile,SUCCESS,Port Harcourt,IT
699,142,millertodd,2025-05-19 12:51:06,2025-05-19 19:51:06,206.97.131.190,Mobile,SUCCESS,Ibadan,Ops
700,193,smithkellie,2025-12-11 17:49:12,2025-12-11 20:49:12,182.162.5.10,Mobile,SUCCESS,Port Harcourt,Teller
701,186,cheryl80,2025-01-05 09:00:26,2025-01-05 11:00:26,159.75.211.150,Mobile,SUCCESS,Lagos,Ops
702,192,waltersmaria,2025-05-26 12:12:02,2025-05-26 14:12:02,54.82.202.142,Desktop,SUCCESS,Port Harcourt,Ops
703,176,richarddavid,2025-11-23 09:45:07,2025-11-23 12:45:07,3.24.5.64,Mobile,SUCCESS,Ibadan,Ops
704,214,rodriguezryan,2025-02-26 10:16:18,2025-02-26 12:16:18,56.76.232.211,Mobile,SUCCESS,Lagos,Security
705,188,darrell18,2025-12-08 13:16:10,2025-12-08 18:16:10,220.160.2.132,Desktop,SUCCESS,Abuja,Security
706,142,millertodd,2025-01-31 12:52:16,2025-01-31 14:52:16,162.87.247.89,Mobile,SUCCESS,Kano,Security
707,122,perezantonio,2025-11-27 15:06:09,2025-11-27 22:06:09,50.104.137.16,Desktop,SUCCESS,Port Harcourt,Teller
708,216,mlam,2025-08-15 12:06:02,2025-08-15 17:06:02,202.40.118.139,Mobile,SUCCESS,Gusau,Security
709,119,amandasanchez,2025-12-01 08:59:02,2025-12-01 13:59:02,60.79.227.227,Desktop,SUCCESS,Ibadan,IT
710,215,samuel81,2025-07-20 17:00:32,2025-07-21 01:00:32,158.169.60.20,Mobile,SUCCESS,Abuja,Security
711,208,ybailey,2025-02-05 16:14:00,2025-02-06 00:14:00,100.197.104.244,Desktop,SUCCESS,Port Harcourt,IT
712,142,millertodd,2025-12-16 12:25:03,2025-12-16 14:25:03,206.44.71.224,Mobile,SUCCESS,Port Harcourt,IT
713,110,cassandra07,2025-08-24 12:41:12,2025-08-24 13:41:12,79.80.101.191,Mobile,SUCCESS,Ibadan,Ops
714,138,ericfarmer,2025-12-23 14:57:06,2025-12-23 20:57:06,115.156.89.223,Mobile,SUCCESS,Gusau,Security
715,194,evan78,2025-04-08 10:02:12,2025-04-08 14:02:12,131.92.3.169,Mobile,SUCCESS,Abuja,Teller
716,201,kimberly69,2025-10-04 12:31:34,,85.35.135.218,Mobile,FAILED,Gusau,Teller
717,143,spenceamanda,2025-01-29 13:50:46,2025-01-29 15:50:46,179.55.169.242,Desktop,SUCCESS,Ibadan,Security
718,186,cheryl80,2025-10-02 10:47:37,2025-10-02 12:47:37,136.204.66.138,Desktop,SUCCESS,Ibadan,Ops
719,162,steven17,2025-12-01 08:30:58,2025-12-01 09:30:58,74.27.180.228,Desktop,SUCCESS,Ibadan,Ops
720,101,donaldgarcia,2025-03-30 08:57:19,2025-03-30 10:57:19,62.113.220.232,Mobile,SUCCESS,Port Harcourt,Ops
721,206,erik16,2025-10-30 09:52:52,2025-10-30 17:52:52,22.97.241.124,Desktop,SUCCESS,Gusau,Ops
722,154,ilewis,2025-06-22 14:20:07,,185.49.28.131,Desktop,FAILED,Lagos,Ops
723,197,amydavenport,2025-01-24 17:11:21,2025-01-24 22:11:21,35.201.81.223,Desktop,SUCCESS,Abuja,Ops
724,189,josephjacobs,2025-07-09 16:10:28,2025-07-09 17:10:28,210.220.220.184,Desktop,SUCCESS,Gusau,Security
725,199,rachel05,2025-03-22 08:56:31,2025-03-22 09:56:31,142.220.178.27,Desktop,SUCCESS,Gusau,IT
726,153,chad34,2025-12-22 15:44:08,2025-12-22 20:44:08,8.152.198.11,Mobile,SUCCESS,Abuja,Ops
727,122,perezantonio,2025-11-09 08:38:11,2025-11-09 10:38:11,213.154.33.115,Mobile,SUCCESS,Lagos,Security
728,100,johnsonjoshua,2025-10-13 11:12:07,,43.64.31.65,Desktop,FAILED,Port Harcourt,IT
729,210,emurphy,2025-10-04 16:14:29,2025-10-04 20:14:29,204.74.108.139,Mobile,SUCCESS,Gusau,Ops
730,114,kendragalloway,2025-03-18 15:31:11,2025-03-18 16:31:11,198.229.161.111,Desktop,SUCCESS,Ibadan,IT
731,136,teresa28,2025-04-18 14:16:21,2025-04-18 22:16:21,162.251.33.230,Desktop,SUCCESS,Gusau,Teller
732,218,michaeljones,2025-10-03 10:10:50,2025-10-03 12:10:50,206.80.212.15,Desktop,SUCCESS,Kano,Security
733,175,caseyjones,2025-10-24 13:26:12,2025-10-24 19:26:12,208.75.234.168,Desktop,SUCCESS,Gusau,IT
734,129,ddavis,2025-02-20 11:47:26,2025-02-20 18:47:26,38.222.3.183,Desktop,SUCCESS,Gusau,Security
735,174,brianromero,2025-09-06 08:56:27,2025-09-06 16:56:27,206.174.42.143,Desktop,SUCCESS,Abuja,IT
736,117,mitchellclark,2025-08-23 11:40:22,,63.156.66.213,Desktop,FAILED,Lagos,Ops
737,104,hoffmanjennifer,2025-12-21 17:03:17,2025-12-22 01:03:17,212.75.93.173,Mobile,SUCCESS,Abuja,Ops
738,197,amydavenport,2025-06-25 11:56:18,2025-06-25 14:56:18,168.239.160.107,Desktop,SUCCESS,Gusau,Security
739,209,jeffreykeller,2025-09-25 15:55:13,2025-09-25 23:55:13,124.115.89.172,Mobile,SUCCESS,Gusau,Security
740,194,evan78,2025-05-07 11:20:27,2025-05-07 14:20:27,61.94.218.202,Desktop,SUCCESS,Abuja,Teller
741,105,lrobinson,2025-08-29 16:02:27,2025-08-30 00:02:27,139.234.175.130,Desktop,SUCCESS,Abuja,Security
742,130,hernandezernest,2025-02-12 16:48:00,2025-02-12 23:48:00,85.147.62.244,Desktop,SUCCESS,Kano,IT
743,137,harrellkenneth,2025-05-03 09:01:30,2025-05-03 12:01:30,163.23.48.75,Mobile,SUCCESS,Port Harcourt,Teller
744,158,dshields,2025-08-26 10:55:45,2025-08-26 16:55:45,110.124.227.120,Mobile,SUCCESS,Ibadan,Teller
745,210,emurphy,2025-11-18 09:24:57,2025-11-18 10:24:57,174.159.152.3,Mobile,SUCCESS,Abuja,IT
746,189,josephjacobs,2025-11-10 16:36:50,2025-11-10 18:36:50,70.26.202.32,Mobile,SUCCESS,Ibadan,Teller
747,165,gabrieltucker,2025-12-12 13:56:03,2025-12-12 19:56:03,97.31.249.30,Mobile,SUCCESS,Port Harcourt,Teller
748,146,ibrandt,2025-07-07 10:41:35,2025-07-07 14:41:35,23.240.0.112,Desktop,SUCCESS,Lagos,Ops
749,169,uhorton,2025-02-28 15:47:48,2025-02-28 19:47:48,88.140.123.156,Desktop,SUCCESS,Lagos,IT
750,214,rodriguezryan,2025-05-17 16:43:27,2025-05-17 18:43:27,116.69.155.214,Mobile,SUCCESS,Lagos,Security
751,162,steven17,2025-09-14 16:53:07,2025-09-14 21:53:07,201.53.49.74,Mobile,SUCCESS,Port Harcourt,IT
752,202,sarayoung,2025-12-11 09:12:57,2025-12-11 11:12:57,128.187.92.243,Desktop,SUCCESS,Abuja,Ops
753,136,teresa28,2025-02-09 09:10:17,2025-02-09 12:10:17,122.224.92.216,Mobile,SUCCESS,Kano,Ops
754,166,michellebarrera,2025-11-18 08:18:26,,131.249.216.82,Desktop,FAILED,Abuja,IT
755,153,chad34,2025-08-16 08:18:12,2025-08-16 12:18:12,157.201.8.16,Mobile,SUCCESS,Abuja,IT
756,183,jonesjason,2025-11-27 13:31:37,2025-11-27 21:31:37,57.242.88.129,Mobile,SUCCESS,Lagos,Ops
757,214,rodriguezryan,2025-06-06 10:50:16,2025-06-06 16:50:16,147.231.16.9,Mobile,SUCCESS,Gusau,Ops
758,145,josephbrennan,2025-05-26 15:10:39,,146.225.229.103,Mobile,FAILED,Kano,Ops
759,207,garrisonjeffrey,2025-12-29 10:10:15,2025-12-29 16:10:15,46.34.100.218,Desktop,SUCCESS,Abuja,IT
760,147,jenniferross,2025-04-05 11:35:45,2025-04-05 17:35:45,114.35.25.5,Mobile,SUCCESS,Kano,IT
761,157,agomez,2025-10-04 10:34:19,2025-10-04 11:34:19,30.143.47.108,Mobile,SUCCESS,Abuja,Ops
762,158,dshields,2025-06-13 10:00:47,2025-06-13 16:00:47,187.244.188.21,Mobile,SUCCESS,Abuja,IT
763,196,landryhannah,2025-10-21 10:51:36,2025-10-21 18:51:36,62.34.12.22,Mobile,SUCCESS,Ibadan,Teller
764,193,smithkellie,2025-09-03 08:08:43,2025-09-03 13:08:43,182.253.58.92,Desktop,SUCCESS,Abuja,Ops
765,157,agomez,2025-07-02 09:20:03,2025-07-02 13:20:03,178.158.174.122,Desktop,SUCCESS,Lagos,Ops
766,102,garzaanthony,2025-02-12 16:54:28,2025-02-12 18:54:28,13.201.222.238,Mobile,SUCCESS,Kano,Security
767,140,hickmannatasha,2025-11-05 17:32:03,2025-11-05 23:32:03,71.46.109.206,Mobile,SUCCESS,Kano,Security
768,147,jenniferross,2025-07-17 13:00:18,2025-07-17 18:00:18,76.240.34.252,Mobile,SUCCESS,Port Harcourt,Teller
769,127,zhurst,2025-08-16 14:51:28,2025-08-16 21:51:28,137.151.46.118,Mobile,SUCCESS,Kano,Teller
770,118,jacqueline19,2025-04-17 12:30:55,2025-04-17 18:30:55,111.17.199.103,Desktop,SUCCESS,Port Harcourt,Security
771,111,dudleynicholas,2025-01-04 14:40:58,2025-01-04 17:40:58,77.37.76.71,Mobile,SUCCESS,Ibadan,Ops
772,125,ithomas,2025-04-06 14:18:35,2025-04-06 19:18:35,191.164.122.143,Mobile,SUCCESS,Abuja,Security
773,128,jeffrey28,2025-01-14 08:09:16,2025-01-14 16:09:16,92.130.201.210,Desktop,SUCCESS,Ibadan,IT
774,153,chad34,2025-04-02 15:58:44,2025-04-02 16:58:44,167.65.66.59,Desktop,SUCCESS,Lagos,Security
775,108,susanrogers,2025-11-03 13:37:30,2025-11-03 18:37:30,90.150.80.243,Mobile,SUCCESS,Ibadan,Teller
776,147,jenniferross,2025-09-20 17:01:54,2025-09-20 18:01:54,17.216.250.204,Desktop,SUCCESS,Lagos,Security
777,212,sheila14,2025-12-21 10:22:10,2025-12-21 16:22:10,3.59.144.205,Mobile,SUCCESS,Ibadan,IT
778,106,lisa02,2025-05-29 12:33:40,,188.171.156.161,Desktop,FAILED,Ibadan,Ops
779,197,amydavenport,2025-02-18 17:48:10,2025-02-18 23:48:10,120.6.44.249,Mobile,SUCCESS,Lagos,IT
780,112,maria95,2025-10-01 17:22:52,2025-10-01 20:22:52,178.86.66.5,Mobile,SUCCESS,Lagos,Security
781,152,perezrebecca,2025-06-24 10:06:13,2025-06-24 14:06:13,86.12.194.204,Desktop,SUCCESS,Port Harcourt,Teller
782,153,chad34,2025-08-24 09:07:52,2025-08-24 10:07:52,131.219.58.111,Mobile,SUCCESS,Lagos,IT
783,188,darrell18,2025-07-05 10:52:28,2025-07-05 16:52:28,204.141.89.232,Desktop,SUCCESS,Ibadan,IT
784,103,robinsonwilliam,2025-03-02 11:08:54,2025-03-02 15:08:54,197.227.102.162,Mobile,SUCCESS,Kano,Ops
785,116,xreid,2025-02-10 14:44:48,2025-02-10 16:44:48,90.42.224.58,Desktop,SUCCESS,Abuja,Security
786,105,lrobinson,2025-04-11 09:02:50,2025-04-11 10:02:50,106.42.183.117,Mobile,SUCCESS,Gusau,IT
787,105,lrobinson,2025-02-03 12:42:00,2025-02-03 14:42:00,189.115.154.227,Desktop,SUCCESS,Port Harcourt,Ops
788,123,richard13,2025-12-10 13:01:05,2025-12-10 18:01:05,56.122.139.204,Mobile,SUCCESS,Lagos,Ops
789,209,jeffreykeller,2025-09-14 17:15:32,2025-09-14 19:15:32,28.20.115.58,Desktop,SUCCESS,Port Harcourt,Ops
790,191,dking,2025-04-09 12:10:57,2025-04-09 13:10:57,40.130.231.170,Desktop,SUCCESS,Kano,Security
791,146,ibrandt,2025-12-24 17:11:28,2025-12-24 19:11:28,150.65.220.166,Desktop,SUCCESS,Lagos,Security
792,154,ilewis,2025-04-20 16:14:26,2025-04-20 22:14:26,89.39.223.98,Desktop,SUCCESS,Abuja,Teller
793,166,michellebarrera,2025-03-11 15:48:23,2025-03-11 16:48:23,11.144.35.157,Desktop,SUCCESS,Lagos,Security
794,114,kendragalloway,2025-07-17 12:29:38,2025-07-17 20:29:38,172.46.143.219,Desktop,SUCCESS,Port Harcourt,Security
795,137,harrellkenneth,2025-08-08 11:54:04,2025-08-08 19:54:04,192.251.67.182,Mobile,SUCCESS,Kano,Teller
796,186,cheryl80,2025-09-09 09:25:28,2025-09-09 11:25:28,155.36.233.228,Desktop,SUCCESS,Kano,Security
797,151,adrianzimmerman,2025-12-22 17:06:47,,11.172.180.58,Desktop,FAILED,Gusau,IT
798,125,ithomas,2025-06-23 11:38:54,,117.137.222.203,Desktop,FAILED,Kano,Security
799,192,waltersmaria,2025-09-13 12:48:45,2025-09-13 17:48:45,107.4.4.19,Mobile,SUCCESS,Lagos,Security
800,185,mikemoore,2025-11-05 14:31:32,2025-11-05 22:31:32,204.231.27.23,Desktop,SUCCESS,Gusau,IT
801,162,steven17,2025-09-12 11:40:08,2025-09-12 12:40:08,90.212.214.134,Desktop,SUCCESS,Abuja,Teller
802,122,perezantonio,2025-07-15 17:43:20,2025-07-15 19:43:20,129.0.87.59,Desktop,SUCCESS,Ibadan,Security
803,201,kimberly69,2025-08-27 11:18:42,2025-08-27 16:18:42,113.19.159.161,Mobile,SUCCESS,Port Harcourt,Teller
804,197,amydavenport,2025-01-17 14:56:58,2025-01-17 22:56:58,66.38.29.24,Mobile,SUCCESS,Abuja,Security
805,158,dshields,2025-01-19 08:11:35,2025-01-19 13:11:35,17.142.193.165,Desktop,SUCCESS,Abuja,Security
806,117,mitchellclark,2025-06-09 14:31:48,2025-06-09 22:31:48,112.181.49.147,Mobile,SUCCESS,Abuja,Ops
807,164,novaksara,2025-01-29 14:16:31,2025-01-29 21:16:31,46.255.106.41,Mobile,SUCCESS,Lagos,IT
808,107,jpeterson,2025-01-15 17:02:08,2025-01-15 23:02:08,4.115.152.238,Desktop,SUCCESS,Ibadan,IT
809,148,samuel87,2025-02-19 14:22:22,2025-02-19 15:22:22,82.131.74.220,Desktop,SUCCESS,Kano,Ops
810,182,khowell,2025-06-09 17:05:58,2025-06-09 22:05:58,117.26.58.194,Desktop,SUCCESS,Lagos,Ops
811,102,garzaanthony,2025-10-03 13:02:29,2025-10-03 20:02:29,148.133.198.252,Mobile,SUCCESS,Lagos,Teller
812,189,josephjacobs,2025-08-29 17:01:20,2025-08-30 00:01:20,114.74.203.114,Mobile,SUCCESS,Port Harcourt,Teller
813,203,theresacochran,2025-09-08 09:44:43,2025-09-08 17:44:43,196.226.89.7,Mobile,SUCCESS,Kano,IT
814,146,ibrandt,2025-08-12 11:31:40,2025-08-12 13:31:40,49.156.31.53,Desktop,SUCCESS,Lagos,IT
815,106,lisa02,2025-06-02 17:25:51,2025-06-02 19:25:51,75.53.97.214,Desktop,SUCCESS,Port Harcourt,IT
816,134,kayla51,2025-02-04 17:51:33,2025-02-04 21:51:33,155.87.65.29,Mobile,SUCCESS,Gusau,IT
817,164,novaksara,2025-06-03 14:42:34,2025-06-03 21:42:34,2.48.2.98,Mobile,SUCCESS,Lagos,Security
818,185,mikemoore,2025-10-08 10:56:01,2025-10-08 13:56:01,195.134.77.102,Mobile,SUCCESS,Kano,Security
819,134,kayla51,2025-11-23 16:51:39,2025-11-23 23:51:39,165.25.137.77,Desktop,SUCCESS,Port Harcourt,Ops
820,146,ibrandt,2025-08-25 10:15:09,2025-08-25 15:15:09,154.32.235.27,Mobile,SUCCESS,Abuja,IT
821,210,emurphy,2025-02-02 11:54:26,2025-02-02 16:54:26,110.5.251.30,Desktop,SUCCESS,Lagos,Ops
822,151,adrianzimmerman,2025-05-03 09:09:12,2025-05-03 14:09:12,99.201.196.60,Mobile,SUCCESS,Abuja,Security
823,154,ilewis,2025-11-28 08:12:10,2025-11-28 09:12:10,115.155.2.226,Mobile,SUCCESS,Lagos,Ops
824,182,khowell,2025-01-22 15:50:01,2025-01-22 17:50:01,41.61.15.24,Mobile,SUCCESS,Port Harcourt,IT
825,210,emurphy,2025-02-02 14:57:23,2025-02-02 16:57:23,160.236.7.19,Mobile,SUCCESS,Ibadan,Ops
826,130,hernandezernest,2025-02-27 17:47:32,,3.170.129.9,Mobile,FAILED,Abuja,Teller
827,130,hernandezernest,2025-11-04 09:49:51,2025-11-04 16:49:51,2.137.79.156,Desktop,SUCCESS,Abuja,Ops
828,118,jacqueline19,2025-02-24 10:13:17,2025-02-24 15:13:17,48.81.217.65,Desktop,SUCCESS,Abuja,IT
829,189,josephjacobs,2025-02-27 13:34:27,2025-02-27 17:34:27,102.80.247.214,Mobile,SUCCESS,Kano,IT
830,160,wrightjames,2025-07-08 12:01:41,,219.223.221.233,Desktop,FAILED,Ibadan,Teller
831,188,darrell18,2025-12-10 11:16:35,2025-12-10 17:16:35,76.48.217.213,Desktop,SUCCESS,Port Harcourt,Ops
832,209,jeffreykeller,2025-08-15 14:00:58,,88.35.133.39,Mobile,FAILED,Lagos,Teller
833,219,cindy14,2025-05-01 12:13:55,2025-05-01 20:13:55,130.135.242.119,Mobile,SUCCESS,Ibadan,Security
834,201,kimberly69,2025-01-18 12:55:05,2025-01-18 20:55:05,214.5.111.6,Mobile,SUCCESS,Ibadan,Security
835,218,michaeljones,2025-06-20 14:56:58,2025-06-20 17:56:58,163.120.230.81,Mobile,SUCCESS,Port Harcourt,Teller
836,145,josephbrennan,2025-08-04 17:46:52,2025-08-04 23:46:52,26.167.164.196,Mobile,SUCCESS,Ibadan,Teller
837,197,amydavenport,2025-01-27 10:40:28,2025-01-27 13:40:28,32.251.58.63,Desktop,SUCCESS,Abuja,Ops
838,180,josephanderson,2025-06-06 13:36:05,2025-06-06 17:36:05,101.97.74.201,Desktop,SUCCESS,Port Harcourt,Security
839,201,kimberly69,2025-06-13 15:30:55,2025-06-13 20:30:55,203.79.4.55,Desktop,SUCCESS,Ibadan,IT
840,202,sarayoung,2025-05-25 11:05:26,2025-05-25 18:05:26,191.83.81.222,Mobile,SUCCESS,Port Harcourt,Ops
841,102,garzaanthony,2025-01-12 16:41:39,2025-01-12 18:41:39,214.139.95.38,Mobile,SUCCESS,Kano,IT
842,189,josephjacobs,2025-03-28 08:25:39,2025-03-28 13:25:39,47.81.50.203,Desktop,SUCCESS,Gusau,IT
843,121,gabriellecameron,2025-10-18 09:00:45,2025-10-18 17:00:45,6.67.180.138,Mobile,SUCCESS,Gusau,Ops
844,191,dking,2025-04-15 11:55:52,2025-04-15 16:55:52,54.254.27.207,Mobile,SUCCESS,Abuja,Ops
845,155,esanchez,2025-04-16 17:13:52,2025-04-16 21:13:52,55.4.106.219,Mobile,SUCCESS,Kano,Security
846,201,kimberly69,2025-03-16 08:18:16,2025-03-16 16:18:16,15.244.217.8,Desktop,SUCCESS,Lagos,Security
847,110,cassandra07,2025-01-06 15:08:55,2025-01-06 22:08:55,31.6.16.198,Desktop,SUCCESS,Ibadan,Security
848,190,james48,2025-08-05 17:16:04,2025-08-05 18:16:04,186.63.89.223,Desktop,SUCCESS,Lagos,Ops
849,160,wrightjames,2025-07-01 17:42:51,2025-07-01 18:42:51,219.220.208.146,Desktop,SUCCESS,Lagos,Security
850,138,ericfarmer,2025-07-22 13:08:57,2025-07-22 16:08:57,34.237.0.121,Mobile,SUCCESS,Kano,Security
851,219,cindy14,2025-06-23 15:08:05,2025-06-23 22:08:05,2.226.149.173,Desktop,SUCCESS,Lagos,Teller
852,140,hickmannatasha,2025-01-23 10:31:55,,176.132.223.153,Mobile,FAILED,Ibadan,IT
853,218,michaeljones,2025-08-09 12:57:56,2025-08-09 17:57:56,123.87.51.44,Mobile,SUCCESS,Abuja,Ops
854,140,hickmannatasha,2025-09-09 10:35:54,,44.142.103.254,Mobile,FAILED,Gusau,Ops
855,119,amandasanchez,2025-01-28 11:11:02,2025-01-28 14:11:02,56.79.75.122,Mobile,SUCCESS,Abuja,Teller
856,214,rodriguezryan,2025-09-11 08:28:22,,143.186.10.96,Mobile,FAILED,Abuja,Security
857,114,kendragalloway,2025-03-17 09:22:05,2025-03-17 14:22:05,26.205.83.156,Desktop,SUCCESS,Kano,IT
858,172,adkinsbrian,2025-12-06 17:13:37,,123.232.178.45,Desktop,FAILED,Port Harcourt,Ops
859,153,chad34,2025-02-09 11:49:31,2025-02-09 17:49:31,195.246.94.176,Desktop,SUCCESS,Lagos,Teller
860,150,chapmanjerry,2025-07-11 17:59:06,2025-07-11 20:59:06,27.69.6.246,Desktop,SUCCESS,Gusau,Security
861,206,erik16,2025-12-29 15:29:40,,111.208.36.198,Desktop,FAILED,Lagos,Teller
862,183,jonesjason,2025-11-15 15:20:46,,96.120.72.130,Desktop,FAILED,Kano,Teller
863,202,sarayoung,2025-11-26 12:20:51,2025-11-26 14:20:51,9.48.117.21,Mobile,SUCCESS,Gusau,Security
864,132,dcarlson,2025-04-02 11:49:55,2025-04-02 12:49:55,204.99.91.131,Desktop,SUCCESS,Kano,Security
865,199,rachel05,2025-07-26 12:41:48,,189.50.81.45,Desktop,FAILED,Gusau,IT
866,162,steven17,2025-08-10 12:57:43,2025-08-10 18:57:43,78.207.206.0,Desktop,SUCCESS,Lagos,Ops
867,162,steven17,2025-08-17 14:30:17,2025-08-17 21:30:17,73.170.120.64,Desktop,SUCCESS,Abuja,IT
868,178,barnesbrandy,2025-04-06 14:40:27,2025-04-06 20:40:27,93.47.67.36,Mobile,SUCCESS,Ibadan,Ops
869,182,khowell,2025-12-18 10:59:31,2025-12-18 12:59:31,62.236.209.30,Mobile,SUCCESS,Abuja,Security
870,110,cassandra07,2025-09-02 12:09:08,2025-09-02 17:09:08,129.1.191.209,Desktop,SUCCESS,Port Harcourt,Security
871,137,harrellkenneth,2025-10-19 08:35:04,2025-10-19 10:35:04,90.83.94.192,Mobile,SUCCESS,Abuja,Teller
872,159,brownjessica,2025-12-05 17:52:16,2025-12-05 19:52:16,81.149.90.45,Desktop,SUCCESS,Gusau,Security
873,122,perezantonio,2025-04-04 14:02:05,2025-04-04 19:02:05,6.75.35.92,Mobile,SUCCESS,Port Harcourt,Security
874,196,landryhannah,2025-12-10 15:39:51,2025-12-10 18:39:51,91.142.130.234,Desktop,SUCCESS,Kano,Teller
